39.80, 41.00, 39.40, 41.40, 38.80, 42.20, 38.20, 47.80, 49.00, 47.40, 52.20, 53.80, 56.20, 55.80, 59.20, 61.60, 67.40, 66.40, 74.00, 72.60, 76.60, 80.20, 83.40, 85.60, 88.80, 93.40, 93.60, 95.20, 98.80, 96.20, 98.20, 98.80, 99.60, 99.60, 99.80, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 
36.60, 38.80, 35.40, 42.40, 39.80, 42.00, 45.00, 48.80, 47.60, 49.80, 49.80, 52.00, 56.80, 60.00, 56.00, 61.40, 64.80, 68.00, 67.20, 74.60, 79.60, 82.80, 82.80, 85.80, 89.60, 90.60, 93.60, 94.60, 96.80, 97.40, 96.20, 99.40, 99.20, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
37.80, 38.00, 40.40, 38.20, 39.40, 45.60, 41.80, 45.20, 51.80, 54.40, 54.60, 51.60, 57.60, 57.40, 58.80, 64.00, 65.00, 70.40, 69.40, 76.80, 78.40, 84.20, 81.40, 89.40, 87.00, 92.20, 92.40, 96.00, 95.40, 96.00, 99.00, 98.60, 99.40, 99.80, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
38.20, 36.00, 34.20, 39.20, 39.80, 43.20, 43.60, 47.40, 50.20, 48.20, 54.60, 52.20, 56.40, 60.40, 61.60, 63.40, 66.60, 67.20, 72.20, 73.00, 80.20, 79.40, 82.20, 87.60, 89.40, 90.60, 93.60, 94.40, 96.00, 97.40, 99.00, 98.40, 99.20, 100.00, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
37.40, 37.20, 39.40, 41.20, 39.20, 45.80, 42.00, 46.00, 48.40, 48.40, 52.80, 57.20, 59.20, 57.60, 64.80, 68.00, 66.80, 67.40, 71.60, 75.00, 75.20, 80.00, 83.60, 87.20, 91.40, 90.00, 92.00, 95.20, 96.80, 97.80, 98.80, 99.60, 100.00, 99.80, 99.80, 100.00, 100.00, 99.80, 100.00, 100.00, 100.00, 
35.00, 41.60, 40.60, 38.40, 37.40, 43.60, 46.60, 45.60, 48.40, 51.00, 49.20, 52.40, 58.60, 59.00, 62.20, 62.80, 66.80, 66.40, 69.20, 75.40, 74.80, 83.60, 84.60, 85.40, 87.60, 90.20, 91.60, 96.00, 96.20, 97.40, 97.60, 98.40, 99.40, 99.40, 100.00, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 
36.60, 41.20, 34.80, 42.00, 44.20, 43.80, 45.80, 46.60, 48.60, 50.80, 50.00, 50.20, 59.40, 56.80, 61.60, 63.80, 66.80, 69.80, 72.80, 73.20, 78.60, 79.00, 85.80, 86.60, 90.40, 89.80, 92.80, 95.80, 95.00, 98.40, 97.40, 98.60, 99.00, 99.60, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
35.80, 36.40, 33.60, 37.60, 35.60, 43.40, 44.20, 46.00, 47.60, 48.20, 52.20, 52.80, 55.60, 56.20, 60.40, 66.00, 64.60, 72.20, 70.20, 74.60, 79.20, 81.60, 85.00, 86.00, 87.60, 89.60, 90.40, 93.60, 97.40, 97.60, 98.00, 99.20, 99.80, 99.60, 99.80, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 
35.60, 40.60, 39.60, 39.40, 43.80, 41.80, 43.20, 49.00, 46.80, 52.80, 51.40, 55.40, 56.40, 60.80, 57.00, 65.00, 67.40, 68.60, 71.20, 72.80, 78.80, 78.80, 86.40, 86.80, 90.00, 89.20, 93.40, 93.00, 96.00, 96.40, 98.20, 99.80, 99.20, 99.80, 99.60, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
38.00, 40.00, 37.40, 43.80, 41.00, 42.40, 43.60, 44.80, 49.80, 48.40, 51.60, 55.40, 56.20, 60.80, 59.20, 62.20, 67.40, 65.80, 69.80, 75.00, 76.60, 83.00, 83.60, 86.40, 86.60, 89.20, 94.00, 96.20, 97.60, 97.00, 98.80, 99.60, 99.40, 100.00, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
34.80, 38.00, 43.00, 40.20, 38.80, 40.40, 41.60, 48.20, 45.20, 50.80, 49.40, 50.80, 53.80, 59.00, 61.60, 65.20, 64.20, 73.80, 71.60, 72.20, 78.60, 82.20, 83.20, 88.60, 90.20, 91.60, 92.60, 94.60, 96.40, 98.00, 98.60, 99.60, 99.40, 99.80, 99.80, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 
35.80, 31.40, 36.80, 36.60, 43.80, 39.40, 42.80, 46.60, 44.00, 48.80, 52.20, 51.60, 56.00, 59.80, 64.40, 65.40, 67.00, 68.00, 72.60, 77.60, 78.00, 80.60, 86.40, 85.00, 88.00, 89.60, 94.60, 94.40, 95.00, 97.60, 97.60, 99.20, 99.80, 99.20, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
37.60, 36.80, 40.20, 40.40, 42.40, 42.40, 47.20, 46.80, 46.60, 49.20, 50.80, 55.00, 55.40, 57.60, 62.80, 61.20, 65.20, 74.00, 74.00, 73.60, 79.00, 81.00, 82.20, 86.40, 89.40, 91.40, 91.80, 95.40, 95.60, 97.40, 98.60, 99.00, 99.40, 100.00, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
33.60, 34.40, 39.80, 40.20, 43.80, 42.20, 44.20, 44.00, 49.00, 46.80, 48.40, 54.40, 52.60, 63.00, 60.60, 63.00, 68.20, 69.80, 73.60, 73.40, 80.80, 83.20, 85.60, 86.00, 89.40, 92.40, 94.80, 95.40, 97.40, 97.20, 98.40, 99.20, 99.00, 99.60, 99.80, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 
34.60, 42.00, 40.60, 40.00, 37.80, 42.20, 43.00, 46.40, 50.40, 50.00, 53.40, 54.00, 53.00, 61.20, 59.40, 65.00, 69.20, 71.00, 71.00, 77.80, 76.00, 79.40, 82.60, 86.80, 89.40, 89.00, 93.80, 94.80, 96.80, 96.60, 97.40, 98.40, 98.40, 99.80, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 
